instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,key_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.8181,1,0,8,8,2,1,stimuli/blank.png,Happy,a,0.8181,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.8339,1,0,9,9,6,1,stimuli/blank.png,Love,a,0.8339,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,pos_neg_train.xlsx,"A = 
Positive","L = 
Negative"
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,0,,,,,,,,2.5694,0,0,0,0,5,1,stimuli/white_3.jpg,,l,2.5694,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.722,1,0,1,1,8,1,stimuli/black_5.jpg,,a,1.722,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.1843,1,0,2,2,2,1,stimuli/black_2.jpg,,a,1.1843,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.0217,1,0,3,3,3,1,stimuli/white_2.jpg,,l,1.0217,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,1.0346,0,0,4,4,0,1,stimuli/black_1.jpg,,a,1.0346,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.7509,1,0,5,5,7,1,stimuli/white_4.jpg,,l,0.7509,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.7677,1,0,6,6,6,1,stimuli/black_4.jpg,,a,0.7677,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.7369,1,0,7,7,9,1,stimuli/white_5.jpg,,l,0.7369,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.853,1,0,8,8,1,1,stimuli/white_1.jpg,,l,0.853,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.5674,1,0,9,9,4,1,stimuli/black_3.jpg,,a,0.5674,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,incong_train.xlsx,"A = 
Black","L = 
White"
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.0675,1,0,0,0,3,1,stimuli/white_2.jpg,,l,1.0675,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.2176,1,0,1,1,19,1,stimuli/blank.png,Nasty,l,1.2176,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,0,,,,,,,,1.1342,0,0,2,2,13,1,stimuli/blank.png,Hurt,l,1.1342,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,7.7227,0,0,3,3,16,1,stimuli/blank.png,Love,a,7.7227,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,18.3183,1,0,4,4,9,1,stimuli/white_5.jpg,,l,18.3183,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.9724,1,0,5,5,1,1,stimuli/white_1.jpg,,l,0.9724,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.5102,1,0,6,6,5,1,stimuli/white_3.jpg,,l,0.5102,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.6748,1,0,7,7,4,1,stimuli/black_3.jpg,,a,0.6748,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.1048,1,0,8,8,2,1,stimuli/black_2.jpg,,a,1.1048,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.1886,1,0,9,9,18,1,stimuli/blank.png,Joy,a,1.1886,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.1091,1,0,10,10,7,1,stimuli/white_4.jpg,,l,1.1091,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.7697,1,0,11,11,8,1,stimuli/black_5.jpg,,a,0.7697,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.5672,1,0,12,12,12,1,stimuli/blank.png,Happy,a,0.5672,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.6671,1,0,13,13,11,1,stimuli/blank.png,Bad,l,0.6671,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.7,1,0,14,14,14,1,stimuli/blank.png,Pleasure,a,0.7,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.7601,1,0,15,15,6,1,stimuli/black_4.jpg,,a,0.7601,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.7673,1,0,16,16,17,1,stimuli/blank.png,Evil,l,0.7673,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.984,1,0,17,17,0,1,stimuli/black_1.jpg,,a,0.984,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,0.9676,0,0,18,18,10,1,stimuli/blank.png,Good,a,0.9676,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,201.7038,1,0,19,19,15,1,stimuli/blank.png,Agony,l,201.7038,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,incong_test.xlsx,"A = 
Black or 
Positive","L = 
White or 
Negative"
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.0064,1,0,0,0,2,1,stimuli/black_2.jpg,NaN,l,1.0064,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.6647,1,0,1,1,4,1,stimuli/black_3.jpg,NaN,l,0.6647,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.8957,1,0,2,2,6,1,stimuli/black_4.jpg,NaN,l,0.8957,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,0.6517,0,0,3,3,7,1,stimuli/white_4.jpg,NaN,a,0.6517,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,1.0513,0,0,4,4,3,1,stimuli/white_2.jpg,NaN,a,1.0513,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.803,1,0,5,5,0,1,stimuli/black_1.jpg,NaN,l,0.803,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.8066,1,0,6,6,9,1,stimuli/white_5.jpg,NaN,a,0.8066,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.7241,1,0,7,7,1,1,stimuli/white_1.jpg,NaN,a,0.7241,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.5238,1,0,8,8,8,1,stimuli/black_5.jpg,NaN,l,0.5238,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.2384,1,0,9,9,5,1,stimuli/white_3.jpg,NaN,a,1.2384,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,cong_train.xlsx,"A = 
White","L = 
Black"
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,3.5497,1,0,0,0,13,1,stimuli/blank.png,Hurt,l,3.5497,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.8811,1,0,1,1,15,1,stimuli/blank.png,Agony,l,0.8811,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,79.6829,1,0,2,2,1,1,stimuli/white_1.jpg,NaN,a,79.6829,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.0812,1,0,3,3,14,1,stimuli/blank.png,Pleasure,a,1.0812,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.5854,1,0,4,4,11,1,stimuli/blank.png,Bad,l,0.5854,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.6572,1,0,5,5,4,1,stimuli/black_3.jpg,NaN,l,0.6572,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.4755,1,0,6,6,2,1,stimuli/black_2.jpg,NaN,l,0.4755,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,0.4004,0,0,7,7,7,1,stimuli/white_4.jpg,NaN,a,0.4004,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.0921,1,0,8,8,18,1,stimuli/blank.png,Joy,a,1.0921,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.2095,1,0,9,9,0,1,stimuli/black_1.jpg,NaN,l,1.2095,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.7312,1,0,10,10,10,1,stimuli/blank.png,Good,a,0.7312,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.6655,1,0,11,11,6,1,stimuli/black_4.jpg,NaN,l,0.6655,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.3951,1,0,12,12,5,1,stimuli/white_3.jpg,NaN,a,1.3951,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.7628,1,0,13,13,16,1,stimuli/blank.png,Love,a,0.7628,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.7647,1,0,14,14,12,1,stimuli/blank.png,Happy,a,0.7647,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.7846,1,0,15,15,3,1,stimuli/white_2.jpg,NaN,a,0.7846,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.6606,1,0,16,16,8,1,stimuli/black_5.jpg,NaN,l,0.6606,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.098,1,0,17,17,19,1,stimuli/blank.png,Nasty,l,1.098,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,0.6712,0,0,18,18,9,1,stimuli/white_5.jpg,NaN,a,0.6712,,,,,,,,
,,,,,,,,,,,,,gemma,2,001,female,2023-09-06_14h20.02.940,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,2.7895,1,0,19,19,17,1,stimuli/blank.png,Evil,l,2.7895,,,,,,,,
