instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,key_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.85914,1,0,4,4,18,1,stimuli/blank.png,Joy,a,0.85914,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.84449,1,0,5,5,16,1,stimuli/blank.png,Love,a,0.84449,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,0.791195,0,0,6,6,0,1,stimuli/black_1.jpg,,a,0.791195,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.295695,1,0,7,7,6,1,stimuli/black_4.jpg,,a,1.295695,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.247875,1,0,8,8,12,1,stimuli/blank.png,Happy,a,1.247875,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.500025,1,0,9,9,15,1,stimuli/blank.png,Agony,l,1.500025,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.24887,1,0,10,10,8,1,stimuli/black_5.jpg,,a,1.24887,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.81023,1,0,11,11,2,1,stimuli/black_2.jpg,,a,0.81023,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.57475,1,0,12,12,3,1,stimuli/white_2.jpg,,l,0.57475,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.908775,1,0,13,13,11,1,stimuli/blank.png,Bad,l,0.908775,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.730015,1,0,14,14,5,1,stimuli/white_3.jpg,,l,0.730015,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,0,,,,,,,,0.541835,0,0,15,15,1,1,stimuli/white_1.jpg,,l,0.541835,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.930565,1,0,16,16,10,1,stimuli/blank.png,Good,a,0.930565,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.793955,1,0,17,17,4,1,stimuli/black_3.jpg,,a,0.793955,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.8442,1,0,18,18,19,1,stimuli/blank.png,Nasty,l,0.8442,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.70871,1,0,19,19,9,1,stimuli/white_5.jpg,,l,0.70871,,,,,,,,
