instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,instr_done_touch.clicked_name,key_resp.keys,key_resp.corr,key_resp.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,0.76103,,,,,,,,0.76103,1,0,8,8,4,1,stimuli/black_3.jpg,NaN,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,0,0.98422,,,,,,,,0.98422,0,0,9,9,17,1,stimuli/blank.png,Evil,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,2.96507,,,,,,,,2.96507,1,0,10,10,7,1,stimuli/white_4.jpg,NaN,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,1.861465,,,,,,,,1.861465,1,0,11,11,13,1,stimuli/blank.png,Hurt,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,0.68167,,,,,,,,0.68167,1,0,12,12,19,1,stimuli/blank.png,Nasty,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,0.9132,,,,,,,,0.9132,1,0,13,13,1,1,stimuli/white_1.jpg,NaN,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,0.67586,,,,,,,,0.67586,1,0,14,14,0,1,stimuli/black_1.jpg,NaN,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,0.83029,,,,,,,,0.83029,1,0,15,15,10,1,stimuli/blank.png,Good,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,0.880685,,,,,,,,0.880685,1,0,16,16,15,1,stimuli/blank.png,Agony,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,0.660625,,,,,,,,0.660625,1,0,17,17,11,1,stimuli/blank.png,Bad,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,0.79619,,,,,,,,0.79619,1,0,18,18,16,1,stimuli/blank.png,Love,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,0.82827,,,,,,,,0.82827,1,0,19,19,9,1,stimuli/white_5.jpg,NaN,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,cong_test.xlsx,"A = 
White or 
Positive","L = 
Black or 
Negative"
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,1.329075,,,,,,,,1.329075,1,0,0,0,5,1,stimuli/white_3.jpg,,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,0.687195,,,,,,,,0.687195,1,0,1,1,9,1,stimuli/white_5.jpg,,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,0.69761,,,,,,,,0.69761,1,0,2,2,8,1,stimuli/black_5.jpg,,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,0.66828,,,,,,,,0.66828,1,0,3,3,1,1,stimuli/white_1.jpg,,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,0.88577,,,,,,,,0.88577,1,0,4,4,2,1,stimuli/black_2.jpg,,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,1.028195,,,,,,,,1.028195,1,0,5,5,7,1,stimuli/white_4.jpg,,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,1.014625,,,,,,,,1.014625,1,0,6,6,3,1,stimuli/white_2.jpg,,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,0.964765,,,,,,,,0.964765,1,0,7,7,0,1,stimuli/black_1.jpg,,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,0.87041,,,,,,,,0.87041,1,0,8,8,4,1,stimuli/black_3.jpg,,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,0.630085,,,,,,,,0.630085,1,0,9,9,6,1,stimuli/black_4.jpg,,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,incong_train.xlsx,"A = 
Black","L = 
White"
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,,0,,-0.290677401,-0.272746761,1,0,0,0.249065,button_left,0.249065,1,0,0,0,4,1,stimuli/black_3.jpg,,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,1.432355,,,,,,,,1.432355,1,0,1,1,7,1,stimuli/white_4.jpg,,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,1.397415,,,,,,,,1.397415,1,0,2,2,1,1,stimuli/white_1.jpg,,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,0,3.66045,,,,,,,,3.66045,0,0,3,3,17,1,stimuli/blank.png,Evil,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,2.128355,,,,,,,,2.128355,1,0,4,4,5,1,stimuli/white_3.jpg,,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,3.97842,,,,,,,,3.97842,1,0,5,5,9,1,stimuli/white_5.jpg,,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,1.644005,,,,,,,,1.644005,1,0,6,6,0,1,stimuli/black_1.jpg,,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,1.21724,,,,,,,,1.21724,1,0,7,7,16,1,stimuli/blank.png,Love,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,1.728865,,,,,,,,1.728865,1,0,8,8,10,1,stimuli/blank.png,Good,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,2.078455,,,,,,,,2.078455,1,0,9,9,2,1,stimuli/black_2.jpg,,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,2.2116,,,,,,,,2.2116,1,0,10,10,3,1,stimuli/white_2.jpg,,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,2.200725,,,,,,,,2.200725,1,0,11,11,12,1,stimuli/blank.png,Happy,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,1.764375,,,,,,,,1.764375,1,0,12,12,8,1,stimuli/black_5.jpg,,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,2.69209,,,,,,,,2.69209,1,0,13,13,13,1,stimuli/blank.png,Hurt,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,1.497885,,,,,,,,1.497885,1,0,14,14,18,1,stimuli/blank.png,Joy,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,0.847195,,,,,,,,0.847195,1,0,15,15,14,1,stimuli/blank.png,Pleasure,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,0.92663,,,,,,,,0.92663,1,0,16,16,15,1,stimuli/blank.png,Agony,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,0.883115,,,,,,,,0.883115,1,0,17,17,6,1,stimuli/black_4.jpg,,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,1.44625,,,,,,,,1.44625,1,0,18,18,19,1,stimuli/blank.png,Nasty,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,2.01841,,,,,,,,2.01841,1,0,19,19,11,1,stimuli/blank.png,Bad,l,,,,,,,,
